Entity,Code,Year,Low-carbon energy (TWh - equivalent)
USSR,OWID_USS,1984,1008.26355
Ukraine,UKR,1985,182.93597
Ukraine,UKR,1986,152.69489
Ukraine,UKR,1987,171.45357
Ukraine,UKR,1988,239.58745
Ukraine,UKR,1989,218.69336
Ukraine,UKR,1990,247.24883
Ukraine,UKR,1991,247.81168
Ukraine,UKR,1992,232.57668
Ukraine,UKR,1993,246.14536
Ukraine,UKR,1994,231.19
Ukraine,UKR,1995,229.54097
Ukraine,UKR,1996,251.32565
Ukraine,UKR,1997,254.5364
Ukraine,UKR,1998,260.0407
Ukraine,UKR,1999,246.85028
Ukraine,UKR,2000,252.81108
Ukraine,UKR,2001,250.12169
Ukraine,UKR,2002,246.60616
Ukraine,UKR,2003,253.42986
Ukraine,UKR,2004,274.59824
Ukraine,UKR,2005,279.38583
Ukraine,UKR,2006,283.11932
Ukraine,UKR,2007,280.80582
Ukraine,UKR,2008,275.57666
Ukraine,UKR,2009,256.1236
Ukraine,UKR,2010,274.69382
Ukraine,UKR,2011,269.85107
Ukraine,UKR,2012,268.02863
Ukraine,UKR,2013,259.34805
Ukraine,UKR,2014,257.8637
Ukraine,UKR,2015,246.03671
Ukraine,UKR,2016,233.23195
Ukraine,UKR,2017,248.08247
Ukraine,UKR,2018,249.31168
Ukraine,UKR,2019,242.45338
Ukraine,UKR,2020,237.56915
Ukraine,UKR,2021,273.5935
Ukraine,UKR,2022,203.42027
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Kingdom,GBR,1965,56.58342
United Kingdom,GBR,1966,70.778946
United Kingdom,GBR,1967,80.49373
United Kingdom,GBR,1968,85.32043
United Kingdom,GBR,1969,92.270584
United Kingdom,GBR,1970,87.22234
United Kingdom,GBR,1971,88.14178
United Kingdom,GBR,1972,93.334435
United Kingdom,GBR,1973,90.790825
United Kingdom,GBR,1974,107.42664
United Kingdom,GBR,1975,97.43345
United Kingdom,GBR,1976,116.00326
United Kingdom,GBR,1977,125.25211
United Kingdom,GBR,1978,117.66155
United Kingdom,GBR,1979,121.42345
United Kingdom,GBR,1980,116.74525
United Kingdom,GBR,1981,120.804535
United Kingdom,GBR,1982,138.18411
United Kingdom,GBR,1983,155.08435
United Kingdom,GBR,1984,166.5821
United Kingdom,GBR,1985,185.05348
United Kingdom,GBR,1986,181.74034
United Kingdom,GBR,1987,169.11896
United Kingdom,GBR,1988,194.50404
United Kingdom,GBR,1989,217.67271
United Kingdom,GBR,1990,203.62378
United Kingdom,GBR,1991,215.80136
United Kingdom,GBR,1992,236.84003
United Kingdom,GBR,1993,270.73062
United Kingdom,GBR,1994,271.49756
United Kingdom,GBR,1995,272.59204
United Kingdom,GBR,1996,285.87585
United Kingdom,GBR,1997,300.19733
United Kingdom,GBR,1998,308.4916
United Kingdom,GBR,1999,299.1812
United Kingdom,GBR,2000,271.59714
United Kingdom,GBR,2001,283.17978
United Kingdom,GBR,2002,279.94693
United Kingdom,GBR,2003,279.81165
United Kingdom,GBR,2004,264.45328
United Kingdom,GBR,2005,276.5877
United Kingdom,GBR,2006,262.8449
United Kingdom,GBR,2007,234.11972
United Kingdom,GBR,2008,216.0098
United Kingdom,GBR,2009,271.4054
United Kingdom,GBR,2010,256.5954
United Kingdom,GBR,2011,297.84244
United Kingdom,GBR,2012,315.34674
United Kingdom,GBR,2013,349.98688
United Kingdom,GBR,2014,364.9829
United Kingdom,GBR,2015,431.705
United Kingdom,GBR,2016,432.91016
United Kingdom,GBR,2017,470.52838
United Kingdom,GBR,2018,490.234
United Kingdom,GBR,2019,497.20074
United Kingdom,GBR,2020,520.87445
United Kingdom,GBR,2021,473.91876
United Kingdom,GBR,2022,512.3097
United States,USA,1965,641.7738
United States,USA,1966,652.5159
United States,USA,1967,739.5604
United States,USA,1968,761.53284
United States,USA,1969,850.2407
United States,USA,1970,866.3299
United States,USA,1971,971.59796
United States,USA,1972,1044.779
United States,USA,1973,1135.0905
United States,USA,1974,1313.2855
United States,USA,1975,1482.5698
United States,USA,1976,1498.4819
United States,USA,1977,1491.0046
United States,USA,1978,1749.9149
United States,USA,1979,1688.3848
United States,USA,1980,1667.1213
United States,USA,1981,1687.7754
United States,USA,1982,1860.1024
United States,USA,1983,1971.5288
United States,USA,1984,2058.0393
United States,USA,1985,2107.9656
United States,USA,1986,2234.574
United States,USA,1987,2247.2886
United States,USA,1988,2380.8394
United States,USA,1989,2551.025
United States,USA,1990,2791.093
United States,USA,1991,2896.2139
United States,USA,1992,2824.4167
United States,USA,1993,2892.107
United States,USA,1994,2926.4165
United States,USA,1995,3170.505
United States,USA,1996,3278.0608
United States,USA,1997,3174.3923
United States,USA,1998,3210.2568
United States,USA,1999,3365.2896
United States,USA,2000,3320.8503
United States,USA,2001,3168.0356
United States,USA,2002,3355.8687
United States,USA,2003,3339.9915
United States,USA,2004,3398.4224
United States,USA,2005,3397.1685
United States,USA,2006,3511.749
United States,USA,2007,3486.7983
United States,USA,2008,3609.8535
United States,USA,2009,3709.6282
United States,USA,2010,3778.161
United States,USA,2011,3976.3286
United States,USA,2012,3855.6438
United States,USA,2013,4007.6973
United States,USA,2014,4069.4917
United States,USA,2015,4091.442
United States,USA,2016,4309.8447
United States,USA,2017,4508.74
United States,USA,2018,4556.134
United States,USA,2019,4630.3516
United States,USA,2020,4685.6494
United States,USA,2021,4786.699
United States,USA,2022,5046.749
Upper-middle-income countries,,1965,456.94098
Upper-middle-income countries,,1966,503.76193
Upper-middle-income countries,,1967,496.5284
Upper-middle-income countries,,1968,570.7227
Upper-middle-income countries,,1969,620.25507
Upper-middle-income countries,,1970,690.3741
Upper-middle-income countries,,1971,729.5903
Upper-middle-income countries,,1972,777.6171
Upper-middle-income countries,,1973,832.3131
Upper-middle-income countries,,1974,943.9059
Upper-middle-income countries,,1975,996.51953
Upper-middle-income countries,,1976,1116.6716
Upper-middle-income countries,,1977,1242.9357
Upper-middle-income countries,,1978,1343.0084
Upper-middle-income countries,,1979,1465.3041
Upper-middle-income countries,,1980,1622.0706
Upper-middle-income countries,,1981,1738.726
Upper-middle-income countries,,1982,1821.7549
Upper-middle-income countries,,1983,1954.8457
Upper-middle-income countries,,1984,2231.1553
Upper-middle-income countries,,1985,2094.7522
Upper-middle-income countries,,1986,2168.4084
Upper-middle-income countries,,1987,2297.5132
Upper-middle-income countries,,1988,2452.686
Upper-middle-income countries,,1989,2488.2322
Upper-middle-income countries,,1990,2525.6218
Upper-middle-income countries,,1991,2578.8574
Upper-middle-income countries,,1992,2644.482
Upper-middle-income countries,,1993,2821.9246
Upper-middle-income countries,,1994,2911.5889
Upper-middle-income countries,,1995,3089.8506
Upper-middle-income countries,,1996,3119.9604
Upper-middle-income countries,,1997,3201.8796
Upper-middle-income countries,,1998,3224.6973
Upper-middle-income countries,,1999,3282.802
Upper-middle-income countries,,2000,3456.741
Upper-middle-income countries,,2001,3547.749
Upper-middle-income countries,,2002,3659.857
Upper-middle-income countries,,2003,3742.0452
Upper-middle-income countries,,2004,4103.5044
Upper-middle-income countries,,2005,4308.533
Upper-middle-income countries,,2006,4551.449
Upper-middle-income countries,,2007,4774.342
Upper-middle-income countries,,2008,5291.881
Upper-middle-income countries,,2009,5351.0527
Upper-middle-income countries,,2010,5807.7363
Upper-middle-income countries,,2011,5961.18
Upper-middle-income countries,,2012,6533.327
Upper-middle-income countries,,2013,6843.411
Upper-middle-income countries,,2014,7407.788
Upper-middle-income countries,,2015,7878.9087
Upper-middle-income countries,,2016,8462.427
Upper-middle-income countries,,2017,9030.027
Upper-middle-income countries,,2018,9760.764
Upper-middle-income countries,,2019,10563.561
Upper-middle-income countries,,2020,11110.129
Upper-middle-income countries,,2021,11978.671
Upper-middle-income countries,,2022,12794.635
Uzbekistan,UZB,1985,16.060717
Uzbekistan,UZB,1986,13.656183
Uzbekistan,UZB,1987,20.020357
Uzbekistan,UZB,1988,21.18342
Uzbekistan,UZB,1989,16.269806
Uzbekistan,UZB,1990,19.658064
Uzbekistan,UZB,1991,17.833601
Uzbekistan,UZB,1992,18.572847
Uzbekistan,UZB,1993,21.757526
Uzbekistan,UZB,1994,21.160215
Uzbekistan,UZB,1995,18.29785
Uzbekistan,UZB,1996,19.294353
Uzbekistan,UZB,1997,17.082527
Uzbekistan,UZB,1998,17.026344
Uzbekistan,UZB,1999,16.831182
Uzbekistan,UZB,2000,17.38414
Uzbekistan,UZB,2001,17.67667
Uzbekistan,UZB,2002,18.05591
Uzbekistan,UZB,2003,20.750017
Uzbekistan,UZB,2004,18.71177
Uzbekistan,UZB,2005,19.687696
Uzbekistan,UZB,2006,16.644827
Uzbekistan,UZB,2007,18.25823
Uzbekistan,UZB,2008,12.324634
Uzbekistan,UZB,2009,18.10599
Uzbekistan,UZB,2010,22.73782
Uzbekistan,UZB,2011,15.783091
Uzbekistan,UZB,2012,17.424948
Uzbekistan,UZB,2013,17.08837
Uzbekistan,UZB,2014,16.755793
Uzbekistan,UZB,2015,16.213026
Uzbekistan,UZB,2016,18.37641
Uzbekistan,UZB,2017,21.119581
Uzbekistan,UZB,2018,15.620709
Uzbekistan,UZB,2019,17.092726
Uzbekistan,UZB,2020,13.147368
Uzbekistan,UZB,2021,13.241383
Uzbekistan,UZB,2022,14.334603
Venezuela,VEN,1965,4.048118
Venezuela,VEN,1966,4.125
Venezuela,VEN,1967,4.8376346
Venezuela,VEN,1968,8.125807
Venezuela,VEN,1969,9.432796
Venezuela,VEN,1970,12.135484
Venezuela,VEN,1971,15.938172
Venezuela,VEN,1972,17.801075
Venezuela,VEN,1973,18.407257
Venezuela,VEN,1974,22.789515
Venezuela,VEN,1975,26.40887
Venezuela,VEN,1976,31.279032
Venezuela,VEN,1977,35.96586
Venezuela,VEN,1978,36.16989
Venezuela,VEN,1979,42.107525
Venezuela,VEN,1980,43.1336
Venezuela,VEN,1981,44.61505
Venezuela,VEN,1982,46.761826
Venezuela,VEN,1983,53.412094
Venezuela,VEN,1984,59.85833
Venezuela,VEN,1985,66.96989
Venezuela,VEN,1986,74.39489
Venezuela,VEN,1987,91.202415
Venezuela,VEN,1988,101.1379
Venezuela,VEN,1989,102.50699
Venezuela,VEN,1990,109.35833
Venezuela,VEN,1991,131.7102
Venezuela,VEN,1992,139.77985
Venezuela,VEN,1993,140.39194
Venezuela,VEN,1994,151.64624
Venezuela,VEN,1995,152.1371
Venezuela,VEN,1996,159.22499
Venezuela,VEN,1997,169.34085
Venezuela,VEN,1998,171.27768
Venezuela,VEN,1999,179.19354
Venezuela,VEN,2000,185.95323
Venezuela,VEN,2001,177.56285
Venezuela,VEN,2002,173.76988
Venezuela,VEN,2003,175.55031
Venezuela,VEN,2004,201.93176
Venezuela,VEN,2005,220.73622
Venezuela,VEN,2006,231.6539
Venezuela,VEN,2007,234.78986
Venezuela,VEN,2008,243.66829
Venezuela,VEN,2009,239.72433
Venezuela,VEN,2010,212.78209
Venezuela,VEN,2011,229.40335
Venezuela,VEN,2012,224.12788
Venezuela,VEN,2013,222.36577
Venezuela,VEN,2014,218.26018
Venezuela,VEN,2015,201.66423
Venezuela,VEN,2016,168.85445
Venezuela,VEN,2017,186.7045
Venezuela,VEN,2018,172.85068
Venezuela,VEN,2019,165.66911
Venezuela,VEN,2020,176.51439
Venezuela,VEN,2021,177.57861
Venezuela,VEN,2022,173.75833
Vietnam,VNM,1965,1.0053763
Vietnam,VNM,1966,1.1532258
Vietnam,VNM,1967,1.2715052
Vietnam,VNM,1968,1.4193549
Vietnam,VNM,1969,1.5967741
Vietnam,VNM,1970,1.7741935
Vietnam,VNM,1971,1.8155913
Vietnam,VNM,1972,1.2478495
Vietnam,VNM,1973,1.2419356
Vietnam,VNM,1974,1.2419356
Vietnam,VNM,1975,1.4784948
Vietnam,VNM,1976,1.647043
Vietnam,VNM,1977,1.7741935
Vietnam,VNM,1978,2.3655913
Vietnam,VNM,1979,2.9569893
Vietnam,VNM,1980,4.3999996
Vietnam,VNM,1981,4.456183
Vietnam,VNM,1982,4.612903
Vietnam,VNM,1983,3.6163976
Vietnam,VNM,1984,4.7282257
Vietnam,VNM,1985,4.3674726
Vietnam,VNM,1986,4.160484
Vietnam,VNM,1987,4.092473
Vietnam,VNM,1988,5.2959676
Vietnam,VNM,1989,11.348925
Vietnam,VNM,1990,15.876075
Vietnam,VNM,1991,18.6793
Vietnam,VNM,1992,21.373117
Vietnam,VNM,1993,23.55242
Vietnam,VNM,1994,27.331451
Vietnam,VNM,1995,31.29086
Vietnam,VNM,1996,35.507526
Vietnam,VNM,1997,34.469624
Vietnam,VNM,1998,32.807796
Vietnam,VNM,1999,40.729572
Vietnam,VNM,2000,43.02715
Vietnam,VNM,2001,53.497116
Vietnam,VNM,2002,53.11695
Vietnam,VNM,2003,55.061756
Vietnam,VNM,2004,51.345272
Vietnam,VNM,2005,47.506153
Vietnam,VNM,2006,56.293262
Vietnam,VNM,2007,63.69552
Vietnam,VNM,2008,73.19689
Vietnam,VNM,2009,83.94744
Vietnam,VNM,2010,79.47654
Vietnam,VNM,2011,113.62089
Vietnam,VNM,2012,146.46959
Vietnam,VNM,2013,157.9718
Vietnam,VNM,2014,168.80397
Vietnam,VNM,2015,154.67676
Vietnam,VNM,2016,172.54678
Vietnam,VNM,2017,234.32314
Vietnam,VNM,2018,225.504
Vietnam,VNM,2019,191.5525
Vietnam,VNM,2020,224.46684
Vietnam,VNM,2021,272.8968
Vietnam,VNM,2022,341.04874
Western Africa (EI),,1965,1.4125383
Western Africa (EI),,1966,2.753592
Western Africa (EI),,1967,5.719812
Western Africa (EI),,1968,8.914687
Western Africa (EI),,1969,11.802141
Western Africa (EI),,1970,13.74246
Western Africa (EI),,1971,14.209484
Western Africa (EI),,1972,15.429792
Western Africa (EI),,1973,18.056559
Western Africa (EI),,1974,19.392525
Western Africa (EI),,1975,20.592096
Western Africa (EI),,1976,22.640162
Western Africa (EI),,1977,23.589355
Western Africa (EI),,1978,20.958876
Western Africa (EI),,1979,28.255922
Western Africa (EI),,1980,28.745428
Western Africa (EI),,1981,28.775234
Western Africa (EI),,1982,28.0419
Western Africa (EI),,1983,17.09217
Western Africa (EI),,1984,15.312298
Western Africa (EI),,1985,24.419827
Western Africa (EI),,1986,29.612299
Western Africa (EI),,1987,29.018177
Western Africa (EI),,1988,32.134846
Western Africa (EI),,1989,34.855274
Western Africa (EI),,1990,35.53239
Western Africa (EI),,1991,41.38332
Western Africa (EI),,1992,42.540886
Western Africa (EI),,1993,40.76844
Western Africa (EI),,1994,40.20061
Western Africa (EI),,1995,42.2771
Western Africa (EI),,1996,43.858017
Western Africa (EI),,1997,44.863033
Western Africa (EI),,1998,35.659874
Western Africa (EI),,1999,41.74519
Western Africa (EI),,2000,44.752964
Western Africa (EI),,2001,45.650547
Western Africa (EI),,2002,47.99345
Western Africa (EI),,2003,42.4071
Western Africa (EI),,2004,48.483482
Western Africa (EI),,2005,47.173756
Western Africa (EI),,2006,42.694435
Western Africa (EI),,2007,38.14358
Western Africa (EI),,2008,43.879974
Western Africa (EI),,2009,42.712067
Western Africa (EI),,2010,47.995342
Western Africa (EI),,2011,48.366302
Western Africa (EI),,2012,49.35697
Western Africa (EI),,2013,47.60742
Western Africa (EI),,2014,49.529785
Western Africa (EI),,2015,42.702522
Western Africa (EI),,2016,44.73102
Western Africa (EI),,2017,52.34563
Western Africa (EI),,2018,55.593567
Western Africa (EI),,2019,62.812916
Western Africa (EI),,2020,63.08534
Western Africa (EI),,2021,68.3086
Western Africa (EI),,2022,72.73781
World,OWID_WRL,1965,2867.3345
World,OWID_WRL,1966,3077.7886
World,OWID_WRL,1967,3162.0615
World,OWID_WRL,1968,3358.7627
World,OWID_WRL,1969,3574.5742
World,OWID_WRL,1970,3791.074
World,OWID_WRL,1971,4041.1304
World,OWID_WRL,1972,4338.658
World,OWID_WRL,1973,4546.0654
World,OWID_WRL,1974,5109.826
World,OWID_WRL,1975,5455.6177
World,OWID_WRL,1976,5629.373
World,OWID_WRL,1977,6084.581
World,OWID_WRL,1978,6707.626
World,OWID_WRL,1979,7032.0283
World,OWID_WRL,1980,7327.1704
World,OWID_WRL,1981,7810.958
World,OWID_WRL,1982,8142.427
World,OWID_WRL,1983,8746.896
World,OWID_WRL,1984,9594.755
World,OWID_WRL,1985,10389.232
World,OWID_WRL,1986,10805.344
World,OWID_WRL,1987,11302.829
World,OWID_WRL,1988,11952.684
World,OWID_WRL,1989,12118.622
World,OWID_WRL,1990,12540.152
World,OWID_WRL,1991,12980.537
World,OWID_WRL,1992,13052.807
World,OWID_WRL,1993,13674.736
World,OWID_WRL,1994,13865.196
World,OWID_WRL,1995,14546.254
World,OWID_WRL,1996,14893.196
World,OWID_WRL,1997,15023.662
World,OWID_WRL,1998,15234.49
World,OWID_WRL,1999,15598.168
World,OWID_WRL,2000,15949.609
World,OWID_WRL,2001,15898.328
World,OWID_WRL,2002,16173.172
World,OWID_WRL,2003,16001.017
World,OWID_WRL,2004,16947.156
World,OWID_WRL,2005,17291.805
World,OWID_WRL,2006,17797.314
World,OWID_WRL,2007,17956.312
World,OWID_WRL,2008,18692.078
World,OWID_WRL,2009,18790.303
World,OWID_WRL,2010,19822.973
World,OWID_WRL,2011,20021.117
World,OWID_WRL,2012,20316.502
World,OWID_WRL,2013,21217.465
World,OWID_WRL,2014,22028.246
World,OWID_WRL,2015,22632.207
World,OWID_WRL,2016,23584.303
World,OWID_WRL,2017,24592.723
World,OWID_WRL,2018,25846.385
World,OWID_WRL,2019,27057.621
World,OWID_WRL,2020,27911.363
World,OWID_WRL,2021,29361.033
World,OWID_WRL,2022,30551.008
